input,output
aa+)11*/ab1b)(())1a)0a((1()-a0-/(a)1(1/b-aab(ba+(a*)20*1a+((1)1+0c)a***b(-10aba)12ba00-2/)cab1)1/(b)(2))(2a+2bb-(/(b+0b(ca(b(00acc1*20(0-102*ba0ca/((/--b/*(/*ccbc-)2/2)(*(//-a0*c1c2)2)-+1(b-2)2(/-0)/a*)2b0a+b0b(0+2+a)(11a)+/0b1+2baa)())(21--/0)1b2b(-12+22aa0*/)aa*)---b0a/)-1+2(bc)1)0-/01*21-2((ba2(a(()aa/a/))-c)(0(ac-ac0/2c+c0acc1)2c/(/c1(0*/b0)1*)(cb1c/01a)-1-a1+/ac1c-/)+b(2a**)bc0b//2c/1b*-1-0-)--0**(b)c0a)(-0)-*ba)b1)b(002cc(2*++cb0+2*(*1c02(10b2c,incorrect
b()c)*b)-+()0c)-+-a1/*2+b/-c)1c)21(aba/0a(((b*+0(202222+(/)0(+20a()+(1/0)1/2c1c*2ca0-11bc0-(()0)b0b)(-2//+*c)1-()/1*b)(2)1b2/b/a()(c(a)0-+b(12cac2cccb2c(/(-)())0/101102/22*/(c1--1(a2)(12()))2b0//0+(2bc1(c)*2)ac(c(211cabba21/b)0))*+)12)c((bc+0+0b(b-+c*cb)a11+a0b2-cc-/1)*2)(ca++*(1ab0((-cab1-1/a/)a2/2aa)-1cba1(,incorrect
-a-/*c2+-)a2-)1a(1acb)+c)2b+2*(1(c1b*c201((ca0/b2/-c(b)1)b1a+(*/0)*+)/0b)12a1)b1/a*2a(1b2a/*-((+(-1c0))2a(1c)c/*2b)/0(//2(ca2)))2((aa/()b1*a+)))()((ba*0*))+baa0c11aa+)1)b1aa+c1+*)/c)1a(*aa22(1((+c1++0)bc1/c+(12-(01-0a/+a*/10ab2a2)bc2b1+)a2b+bcb(110112(0-00)/*b(0/b++0c-)a*(12/))10-2/-0a2b+/-(+-b)(c10(+a+b/c*012(-0-0+b*2/b1)2b(*b(+a1)2)a22(c/-c*(b0)c1(1*//*c+c)*cc/)((/cb00--b0a(-1)*a12ba+c*++-0c)ab+--)-aa*++)20a(*bc0*2--(2+0b))b(+(1+*1(*)c,incorrect
2*1(-((2b2bc(a2ac(1a)1(c0c)1)(-+(0-2a0b(*-+c*))-2b2(0b020)1())-00c()2)b)+(0(0a)c0a0(((bb1)a/2b-)(/*c1ca+1+a-(+1)/)/(0))ab+12ab(/2c-+(c/c0021)/-+ba/)01/b-a0a01*bc(0)1(**(-0ba)cb2-)0-+((b0))-)11b2/b/**))0b20)1c)0-b0)1ac1/a1++c-/a(*ccaa02/2/2ca))-a(b-/*0a((aab+/(b)2)c2c20bb-(+)(a1cb))1+2(c1c/0*aa)0b2c*2***+c)*2))21b(1(bc-)+/(cab)+**//2(/a20/ab)/(a)b-1b2+)(c*2b)a2+c*10bcca+-1/c)*c+a(-a0(22c/bc)ca/*1b2(a*1a*-*0*-/b/-b)ccbc01/(-**)/a1c10b2/+c**-(0+b1-(*/*c20/(020((a//*()1)1)a((0(b+-((0-**(b1(1-b0(/-(c20a(ab**1(1ac((+caac)+a1)*()0/(+*2-/2-c-/*ba/bbaa+2102(-a1-(**aa)a+c/01(ab))*(*2ac/0b*c*1/-ca-(ba1)0a001002c-1cb(0b-02)2+b*-a-b2(b)-1c+ac0c+b/2)*+aab(b*/1-,incorrect
b)c)1+b((c1010*-)1b20b-+-)0+(cb+)b1b2-)2a012()b)0c2)1)/0(/)/2a/2-/2c1*/1a0)cb)((2*1c21(b+)0+aaba0+/()2(a/0a)--*)(/c-0*2+)2-0001)+2a0cc)b(c102a())(20c*22-/)--(0c*2-*1b+c)02()100c)b()a*b--)*a+-(b/ba+)/()0c/(00b*+*+*001(0*+1()ac((c*a2a+ccb/((aa)b211(a(+)cb)a(+)1-2c()(0-()-a12b--a(-*(12)c22+(2(a1a*ac(b)c1))/c/1aa*-/)2))*-)(cba)2ca+b1c0*b0-a(2b2((00c2((2c(cc-2a*/-(()12+100b/b()1((+(10+++2(bc-)//b)c)b2)a)0a-((1()*b+b1/b*0-cb0(1b/((b)0(-c1+12)c2/c0a+20cb0*/)b)c-a-b*00)c)b0b21())a0*b0c00)b(*2)a0(1a(/0ba2*21(-/(-(b2a+1*+)-(20/0*0*+c(+b)2*+c-1+a)0cb0)1(b((+0)1()(+b1)2a(ab2*a/b0b211+1-b(01c+1-a1(c*(b(c(((c202c*(b*00c))b21*/c0()--(c)c((2(c+*a(bb)+c+-a1/2*a*c2c/c/)-)(*-12cc0(*)(22c*+21bb+2022a0a*-b)b-c+(aa))a*/*(b*)(10/)))(2-0+)(-b)a*((a-b0a1a)b-2))-(-(2+)(+c20c-(cb02-2c/a)-)(2a0b2)22)+2b+1a/b1a)+/a-)-c+1((()a/b)b/-c))(-2/((c-1)cc2(b)*(0ca0b0baa+0)1(c20(c1--)c-022)/+)(*ac0)2ca(cb/+-21/+/)01)+-b-0*a*)+)(1aa+/)1-(+*1a(-(++2ba1(*/22ca-cc*)a+cc(a2)b/()*+0-(1-/0+/1(+)+c*)(-/-/cc11c,incorrect
2b1(+*b1c*()+((-20)-b/(/)(c-+a*+21*11c/c22/)*c2c**caa),incorrect
+0-*-b()cc10*b(()a0)-((-12b-)-c000*++*+cc)/))(11)c0)/())bc0b)b0))--)+)b((b(aba0/((2)-c-(*)((b)bb))b1+cb10)c0b1aa/+a*0a)2(/)(*/1+a/)a/-b211/)0b01*c()+0+*-01)*a-2c-(0ac(1()c))01+((-c22020(++c0c2c0(-(2a-(1)/*0(aaa0(*01c0111*)/b)2*(2(c1b*()(*0c)))*/)22c-a2cc1/-1+b2-(1c/)1c--/+10)1b0--0a2-02)-1c1b0()b)/0c1-+)-1a-a2b2*,incorrect
b1212(+a1(**+(/+)1(((a(bb-a)+/b*0*0)((1cb1(020c21(+c(a(/aab(b)bb(*--(2ab(*1*c-a)*-c0a2a-0a-1c1bbb+)-cb0)))2(bacc)0121c))+a*(b(0*)(2b)-*120ac12(202()/2/(c+a2)bc-**(b*c+c/0/bb)*/bc2*2++202)aa1100/)1aa)+(*))a/(00c1b2b)+(-)*1aba)a*a(c2/(/)/(0//)+a-)(+(-*a2b)c*a)1()(+)b000)a)20*)ab(1cb)*2ba00(a12b/+/1((-)/+/12+2c0bac(22)(((bbabbc/-(-(b*-a))-//2b/)a0,incorrect
-)2c)c1aa20-()c-bab)a(c)0a)b2)0(*-)201()-)cc+(aaa)2+c1)0-a-+20c)/12*)(/c2/1)c)0)+a1()01(21b0)ca//b1c)b(1bb/)c0*)11ba/a/-ab-c(0/))2a/a1**/)(12*a+bc1*)22/0)1+(00*00b(-*b1((+(c))ab)/)b)ac20a)())/b/20/()cbb)a(/+)2)(c/(+)1+cb)1/(+0a)(2/)2/ca21b00c/(+(ca-2/(*-*++c2a)cb(11((10a/10-aa0*))20baa-+-ba2(2*b00)*b-)(+*b(a(0c---)1b(//-11+(a)+/(2)*)-)/)1(1bbc0a*()1-baa)01)+0(12*ac)(b/1)*0c/1-ab+-22)+(0-*ac)c(/020)*2)+2b2b0/-)0ba)((1*++(a1*)2a/01c*(2a(0)bb2a1(a0/b*)c(0+)0+(2c+22-(+1c/2-c/1c)1c0c/a(b00+a0)++a1)a2ac(-a-0)0)0c*+a+)+-+(a0()2c*+*-*/00(2*c****)1+(c(()c1*()-/-*0b*)0(a(2a20(c1b(a*-+b21(2)112/b1)-/c100(1+b)20)()(-(+2a+())0/2)ca/(10b/2-+102)1(()ab)2ab1122b)2b120a-(1aa1b(bc*0)1*c*a()2-(((/ca((+(+c/(b2b)12((-*(-2-0-))//()(c1)+)b))-)(2b))b()-(1a*001c+1+2122/))*)a/)cc((++c)b+(0-(-)220-(*)1/)-)-*))+/(a0+/0a2(a01//-*2)21-1a-0ca(*-//)+(-(12-0(bcc(*12)1/+2*1(((+++b,incorrect
02-120*b-a-(-00+b*-a*)2*-)0)/+b)(-0c+-bb()0*2)0(-*(c(b--2*-(-()1-1/c1*c)c++*a2-b(cc+(0-(-2/b(12((0)a0c2(/(2+*1))b(b+(111))bc-10a)(0a)(/c))c/b/00)*bb(/2(c1a(-+2()*1*(a0))11+c)a+c*ac)11())b-2c+c+0*b)-+(2/-1-a*b*1/1102/b+b*0aca11c2-(2*bc0))01(*c)+210-(0b+*/-ba1*-(a+210)210)*001(+/c2((()b0a)+c12)))*2a+02-aa-(c-c()b/+//)+**-11b0ca,incorrect
012*-c))/),incorrect
-b)a*)0b011c-c1+bba+)b-(/baaa(0-*)a*b(aba1cb-b(c*000*+2*((bb1)b(1+(21+22-)(0*/b0b00b012a(2a-1c/2b0a(a())1+a01(1-/)+aab()+)ba+(1*)()20b*+(-/2a0-)/b+c(*12-)bc20cc)2--00-(+)a*1(a/c+/10)(202b)))+a)+a(c/2(1*(02+1+/c10c1(((a(b*c/01(-+*1a122+/(*/+b)+c+c(ba0(+c01a+(c/2c(ba(c(a0ac22/b01a2a(b-1-+ba1//)1/)*()a0bb+(1122(+a+c222()1a1)2*+)1)(0a+(+/))((221-/2*-b+/+22+10++a(+cc-b)2c)b)2c*a/+a0/-caa()c2+a*bb2)1ab*1+/c)2c0cc1/c)(b0b)-0+(0-)2(*1c)+a)cb(01*acb*/c(a+(bc(2aa-)+b/*cacc)2a11ac++a0(cb-0*bc021b1/2ac*2))(1c-*+1*+1b*()c0-(2b(/cc0(1a/*c++)0-(*)0(2/bb/a-/11b(ac1*a/)ba121)c2-2--c)()21+*1)(*(+2()*1+*2()/cc012/(0-0)-)ba0)bc0a/0b)b2c+a(1*b1+/21)(()a(a21)b+1(+cc-11a0ba,incorrect
/(b/)1-**2(12b2(2ca12c1-ab*+cb2-a-1b010)c-b1)b(/b)2/1/aa(22*02-120*0*/**)(b0*--1(*+)/c)a-b2a1)010bbbc)*)2*a)22()c(bab-((-0a1+a)(c)b2*1b*a)a)(0c0)(/(c2)cb)+a/)(/0)/ca(a0*((0)2a0)01*/ab*012-10)*()(+b)b**+0(a11ccccc)-baa010(-*2b0-))b)++b2-()bc(2bcc)aa+)-b2(1)ac1)c(11)11/c1(c*b-c(0(2ca*-c2)(a+-1-aa0/)*10(c)cc+/a2/c1b+()a)a)b-*b+)-101+1+ab2a*2-()-/-1)c/)a(-2(21))/a+(+))ca*a)/0-a-c0+1a1-()12cb()--b)/0+*/+22*1)(a(2c2+bc*(0-*))1a-)b//*20((-(22(()c(+)b)(a)(((*21*/00*(*/(-c0()((/ab0(()*-a/*-1c20(+022)++bc0b*/0c20b1)c/))/0+c+11/aa)b2+)21)))(01)/(()b-+b)/)--(+(///(c-2(())cba-)(/1()*0-b0a1b)-c2(b(2*b)())2220a*-ac)2+-+2b-a(a-a(1*01aa)22011b(c+c+2+(c)1a+()(1/1b2-/b)a1)01c/1-ac-)/(/*1(*(b0//0)a00--a0a*)*((acc*1c2(0(002(-c2)+-a/b(a)(c*2+/()-/0()0a(-/1cb(-(/*/b1(1-*2+*b-b(1b2a*-b2a+b())b2011)0+)c*a1)/1()b1)2)bb1(a1-cb)))0(/)a*c)-,incorrect
-a(+(122c)bcb2(2-0b2-*b1(1c/+)(b*2cb(*bca+b*2abc12)-(a)a)21b2))c*b0)a)21*b(1)cbcac+b)01-bb)1c(11)0*))20(()a2(1+(21/2)/((c(//00000(/-b,incorrect
1(*bc1+(*-*+++(*1(-)0/*(c0))02c-/b++))11)aaa(b-)---)-b*a)01,incorrect
20-c+b2)c*2c(a2(+))(*b)-(+20c22)/-+-((++*a+21(/a)01a2b)(*b/22/)(,incorrect
-02)(0/020-0(c02ab(c*b-b)(+b)b-1((-10*c()-ab+1b0-b2(c+b-/a*-11)0c1c+-c**)1b2/+cc)*)b+--((c11/)10bc1a(*1b*()1b122caa1-(c())021//)ab+21*2+)bb)2c(*)-(*(2a)1(b-2)(0b*a-0*00+)+)1b/11+/)c*b1(-c(c(2)2*0-)(b-(0b(0+/ba)0()())0))/a)/22(ac/00bab)c+-/1)-c*/bb-00-/20a1*)c)(2)--ba/*+122a+a0))10((a-b*)0b-2/c-2bcb)20-(2*-(/)(2)/)/1b11)(**(+00a1c(2*c(c0-a1-cb1b/aa-)c0+-)(cb1*)(-+2a/b1+c(10b(a-1ca++c)/c2c)(2-a/c2*-b-*)0cb()/))+b-/+)2cc22)a(011)a00(b+b-bc+(/c1)(1*c+-aa(+(0)*/*(1-12-222(b2(0b*-20c)(c1)(,incorrect
(0/bb*22(bcb221(c()b+1)1c22/c(0)-1)+0)00(1b/c*a)/)2(02b(00)2a(1+b-2a+0(bc2)b2*2a)a0)-0/0(a/20/c)0*-0-b11()*1+-+-a*))(1-0ba)((b2c00-1+1022*1+**1c1b11bc212(00/c)a1)b*c0(/)c))2+-010b((1-0b(/+*12010(-++a)cb-201c-*-a2b-/a01/ca102)11/1/*a210/((0)1c1b((-c*21/01)11)aa-c2-a**-(b00)1,incorrect
-11b(-*((*)/*1(c)1-22+)00ac+b1+b*a(11+()2-+/(((2+(c+)//))*1101bc1/(+)cabc--b2cca1)1ba-(b+0(c)(++b1a/10)(/(()10a2cc+a)++(bc0(1++2c(a2+(1/0aa02+1a+cba)(*a01b)/(b1b-/0a-(02(+1b0*c0)2*c)200)cb)*c(--1)1(0)2a(*c/cbcb0-1*)0-+-)-)(0--a1))++2(2ccc0ca)(/)-()1bb*)1aac/2a((2)/0//)0)--b)0)21-*-22*c)/-1+c2c--a+*)(b)2)10b(-)b)a0bab12**+a)2/a1+)*c+((0/)bb202(/c2///a*c(a2cc(2-)c)ba0/c/ccbc1+)10a//0)2+a+-2)+21/a/+110/0+/+/01*a1ac*a*-(*a2b+20ac(0+(-(bb12(2)bc+cbc2(c/-/b1(ac+cb)bac(/(01/(+1ba(2/)cc(1c0-c100/)1c2/bca-(+2ac2(c*c2ca2)11*)*cc)+/2b-1a/-a2+)/b))2*)/((c((((-211*b(/a)b0*a-2/1(a*c*0a2b)+1+a*-+(ab))+(b)c)-(bbb01+)c1/+1)+/0)1-c-(2c)a//()/a)+)2)0((2/*(2b+b01c)*c)1b1(10-02c2/21)b+c0a*11a2)12bb0+a)2b))(c)cc1/0a0*)ca-a+c*b+c)2b))ba2-)*c+1-0(acca*02+*b+1ac/)(0)b))-+(c1cc+)+c1a)))a-(ba0c/(--a-c(0))2a(ba1a-0*ac2-*/1a**+b//)b)1c*1/)a(ca)10a1-(*aaa0/*-)b(0//a+ab*2(2-1(c1c)0(*c)1)()c()2)(21,incorrect
0001b-0(1//)))*)ab(0)(0--*c2(-a+212(((*-b)/2bb(1)*2/a)c+cbcc2)/ca()(1))c(aaa2)0(+b+cc()ac0/1c(+)c2c*/(0a)0-1a(a2c*)1c(1*2/)-(-aa/c+1/a)2)a)2+cc(*-bb(0+0c/*/-))1aac220/212b-()a)*122+b/-/(0-ba2)ca)10c/+*-(*1b10/++c*)())//(1(b*0c2*0*c(+1a2--*1c(cc((2-0bb1)-b*ac0*0b*a*2-c)0((a*0(/c*(+)(1b)1(b)2a0+2c*ac-c-*2(-b)(2c2+ab22c)(0)1c-a()+-b)c(/)00()ba)(b)/-0a0-)*a((-/)2)(101)b)b(b120-)a-010())+/cc*-)a(212+-*(2(c)b)b*b)/a(abb(b*212((*--(b/ba+*(-(-()b2,incorrect
0c(b)++c/)+0ac+++(0+b)/cc(bb-10+/)(()c)a/((c(c(-aa(1(/0cc--(aa-cb0)(/0/1)2()2c2c(*+0*-bc)b12*c0(*+/))1/+1+(bbb)(a))*(-c21+a)/b11-ba()2cc*0*+1(0++c2)-02a-002-100b/(c)a+ca0a1*(+(-))*b-+00-a*(/)((c)1)-c0c+212a2(2c/-+bb-2-cb**+-1)+((-(/(a)(cb//a(b00(/1---)0)1+c0(-(020a2(//c0a*/)((-(b)()b((2b2/)+(/102*2*b*20/a)(b*-0+*1//)a0-01a2),incorrect
1ca2a-(()0(a)bb*1c+b)/01()(+1a0(1)1*1c(ac/(-(222(2a)c2(02)/2()a*b2*1++)/bb(*a/bc(-210(1a)(b))c1(22()0a2+/-a)1+1/1c**b-a/)-(c2aa*(/a)0b/1)a-aa2c0)(-**0/c21+abbac*)1(((-2-0b)/a(+)21())/c1*/c1-a-b*1(/11c+1b1-*21+(0cca/0*2)-b))))+)10ac/c+10)cb-02+c0)1(c2/(++ca20+201/(1/+b)c11c)10--ab/c((c0)+/1*2bb(0(c)b*b)2+/(c2(1a1c1*222)10)a)a)2c+*cb1(2ba0++a((/a1ba21)b))1(1+aab/-ba+)2b)(0b)c+b2(2(10*)+-()a((21-cac-*-()(b)0-0((2)(212b1(aa2-)+ba/202(-b1(20c1b))11c2ba-cb0)00)*0a2)/)((/(b1+(*-)1)c(/02-((2a)-+ca(+1+12)bac/--)*++b10*+2111(/*)1b)+0+*/a21()2/(b-0)ac-)))c)a)c-0(-(1(2)(+bb01c+a+)2-c(+201)b*a(a+220)02/a))(1c/-)+0c(a1(()0/a*ab()a+/(,incorrect
/02a+(*(*)b(b)((*0+11(/)*2)c(-c)+/*)bb11/+/++)0+c0)00+)-)ccc))ab022-c-1(/12+0)()-((c)a1)-/(/(a2-1-+-)1+0+(1(/*0/b()aa(-)(/)c(c/2c)*bb))))b/)1c-)ca(bc1)11ba+a2()+(b(++)*ab1//22)2(b)0b01*b(-1/*b*02a)2(c2/-a1*20(b/)())(/a/a+)0()0a)c-b/)c+1/2b10ac(1ca)b+)01-0)(2(c((***c1*(/1)2(+-+2b/(0a21b(+cb(0)0-)(-*a(/)1(b1/bc(c(c+cc()/cbc*/100b-*12ba1cb1c(a2-a(b/0*((a0)-+0211-0))(a)a+(b+b(2b1a112*0c/(2)a/012cc0(c)/0c12b((0-cc)b-/(22))(a20)*/2((1)/(-bc0a/1-2(a+a1b(+a1*b0))0c2**)a)(bc2b))(+/--(0+12/)1*02(a+211a**ba)/210()b(0b)*)c0-)(2/-c1)2+11-+)(bb)()/(((2(c(b)12c+/b-b-1c1a(2-)1(0)1)/bcb(*2a-1+2/2**-c1((+2/(+b0*b0ca(-(-*)/ba2-),incorrect
1(1ca(c0a0-+1))*/02c/-+0c(aba11a-21/)2/)b0/)a2b21)c-*1c2a/bcb+0acb(22/a(0+bc(bc2(aa-(ca02)-)(/2b(-0*//b1b()/*+-2*1/(2))++((0--+*c)202--0++0/0)cb)-((1+221)c1)(+))*c1)-01122*+1a(/)+-))(b-0cc0c)0(ba)+a(/)/*2(2ac22)c*+21)(2/)a0/212b()/2(21)-c22a)+c)*1bca(a+-c-(+1b+a)b1211a*)()a((a22((2b2)(*ab0/+c/0000222(0)a(+1*1b)21(*(*1(2*ba)0c0()ab()0c0+*c(210c)c-/(*)1((c+0(-+c1/11(a+1a1bac)a*0(2(2(c(/)/(0ba1)0)-b2)a))1/2b)2-bba-11+0/*-/2)(0-a(b((2/ac(*2b)a22/(2c-bc*+a+(a02*1(**)22b2a*c(+0aa1--b1+//+(*)b-0a))22(2b+2/b+))(2b((201))a(c-a(0+21*a)-2c(/a0(2(1(/ba+(---*((1aa,incorrect
1b+---(*)/1(-0-)1c)a)0-c1*b+2)/-0*a0/(c+**a1)a10-ca1b()2-1a**cb--acba(*a/(10(2-)11))0+c1((1)*)))1)0c2)))(*))(+(1*)2((21)2-b)2*a)(ac)c**)1(21(0))aa11011b*b0+c0-1c)--b*-aa+0/(0,incorrect
//b22c0b))b/ac02*20-2/a1)-2001+/b(b))/)+ba02*2-**1+cb*/1/a0/)-)c)c+1*)bb122b-)(/)((2)a2(010)2-()0cb+-1c-0a)1cab(a/a(2/2)/b-02(b0)021(-1*2+(-)1/acb20(()2(b1c0)c((1-b)2)12)a/2*2cc2b-b1b2cc*)*(a0)12)2/(b0)1+0/0++()(0*)1*1/+-0a*20a+1(b*(0(ac(-(1/1b21-aac(bb01(+1bc0(b+b)b/a0ab0bc-b2)(+12b(0/+//-1+))()(-0-*(1()/*/c222(2c-1c)1cb)-))a+cc)+)-+a*0)((--0b-02/a/2/-a/*+*a+1//)a1)*(*+cb20-a(ba+/(cc(0-))aa(+1+(b)1a(+*c-c*/ac2)/-))ba0()000a*-+11-*(a1)b0))0/()b*a/)2/21c(2-0b1*0)b)+)0*(*b*c120(a(b-()001)(-a)/1)(-(+b0++10a(a0(b))(ba*c+2*()1ba0a-1)/1a(cbc/*-2((-0a/0*00)1cbc22-b2a0a)/*))1(*)a0c(/bc1b)((2b)*+2b(()2a(-c)c2(ac2*1ab1((-1)2c1/(*c2cb+0()11*2*1aa*0)(21(*a+a0))+1/1-)1/+/1c)c()*-00(a2a-1+)(b(-2/(a(-2)*2a))*()2+2a/2(aa*0ca0)0)2b+21))a20-2(+((+(2//c)*/(,incorrect
(aa1b-(c*bca/)bb--a20(a-a-0c1/21(/bc(b-/1c20b*/b)2b0*+//+c0(b)(-c-**/(b)22*)220b)+a(/-b//*(-/0)1/))(-c)+(1-b/)*)c0))cb2+(*b*(c10+0(aa2++2+/c)*1)/(+(*)220)0(+(1/a0+(-a+0)(b*/1)/)/ac((a01a-1b*2/bb0/)/a(/0*//*2a-aa2)(++*b)cca)bc0ba//(2()1a10001+b0a/c/+()201(/)01()(002b/2++*/)/)/(a)b+(-*2+)+12*+)b020a2+(-)2-c()0a)01b-1(b1)2b)0))2-((2)*2)(2/+--10*10b1*12a/c1c/*+b-*2ac/0(+aa2b2c1112ab*2(a0)ab-c1-c(a2cc02)a/+1/c)*-)-0/1b/22abc11c-)a)/2))+ac+c))a2b)+-/b//-21+/+1(a0)cbac1caa/)00c)0(c0+*(a0)2a/2ca(*0c1+-*))(b(01)/2-+1b))b(2/(/1+/b(+1*a2(a/(12)+*b/-2(01))***1221(*001c,incorrect
1++)(+(-)0b((b/b))*)*-(1-0+a-(+120b-a*-b0/a)-1a(+22a(a*/1/2/2cc*ac(0)20(b2(1c1*1+ba+b2+/(aab2(c()))(b)(+(c/()c121*)+a1a)0-()*a)(20+11b/-0(+b(+ac)c2c/b2)0c*c1/0c0)2aa1))b1*a(((1(cb02(a)0b20)c--1(()())cb)*+ac0(-/c/(20+1aabb/-+12b0a1+2)22)22--+0*b)12b*+*12a()a2/a11a/c(0(*))(c)ba2)a0/((/)2*1*1-ac0/1c10((2+*c)(((a*b10a0c0-((-(/)0c(1c22a-+2b--(c)1)*/)11-)ab122+a(10)1(/+a2((cb(12c/ac(c)ab)()c(2ac)/-b--*210)11/)a/-ccc()11*(2b+c-/0(1*()a(-bb-(0*1(/+c0+20cbc(+)1-*2((*a+)-))/c*)-2(a/c)(b(1(b120/)*a0*)a)00)00)(b-a/cb)-2-)()/*2a01(/ac1(-2)c+bbc/c-((2b12(1b//(b)(cccba)((+a(b*+c)(/+b-c(/b-c2aac(2c2b2b)0c/(2))0+)2)c(c0cb010)+1012b-+)+)(2b(0*)0)(+2*20bb)+**-0/00)c1+ba1-b0+1b+2(0(**)(+)(b()/-+2-(2/)b)ca0cb0*100(+/)2c(/0+01(())c0)/bc(c12ca)*a*-0c0-(-2b2+02b1ac(+b2(1)1()a1*b())/,incorrect
1/02b0+(b(22(b0+)ba)/b/bb1c/0ba2cb*/)-0c-*)a*/c(0ca0)b)(c(012a1+(a2/(/c-1b1c/0+caab2bb(+-1(2/)/2(c)1acc0))b01*ac)1bc*cb/*aabc1*/2)/)b+-))-*20cc-ac/0a/b-(0/(1*+2(1/c+2c(b)+2aa(*(*((ca(1b/0)c0//)*01/1-*)c0cb(0bc(+b0*b--c0)1-a(1b0/(b)-)(ab+a/b2)(-a0(c*/a122*cc+**)-/))001//0c)/()1bcb(-b)11b)()2*/b)/())*(*22)a)a((/+)0)2)b0c0(/1(2-(b20c0/++0))2))20*aa//b--+)1-(a(-1c)b1+(c1)+*((2a/)-(/)(-+))/)10002(0)(--2b)1/)0+c)10(2c+,incorrect
1)(c)221(-a)+(1/b/)-)0)0))/)0c)1(c//b(-b(c+(/bc*/-111)002a0))cb1(-b1-(bc1)a*/bb0aa2b)bba+(-(+bb/()*cc+bca2(0))2)c((b1c()*(c*)(*22)*1(00)/)2)-ba*)*1*/00aa)))0+/()+11+c//-112b1bb()*)-+)bb1*(+10a20/(+(c0(a(/cc()21/1c1-c0*(c/0)//*+()2c/bb00-0/)-2/b)-020bb1(-22(11(22+())a0)a((ac)(0-0*1(1()1)2202++0a)0+0a)b(0++/(11()(2*10/*1a-221)0a)-b+ab00b-*1ab0*21b0112*/-0ca*0c(2(+-ab)bcc01c(0/))11a)(2(*0-+*0()/b*(a/b)c/*c(c*b1//+c)b1(21+*1)(abb*c2b1(1*()(bc)()0-+cc)/)(+-c/120-()c-1)(+*2(a)(c)2))(2c+a*1-2202baa(*(**c-)aca)a/()(cb*cb))+/)0/ab222-bb1/b(-b)(((/-1b(0-21(12()1*)b/)*)2aaa(b(**2b(0bc+)*acc/b/*)/0b1-c02)-1(1))0-1*c//2+0(a-0+-0aa*((c+*/*22(b)bc(a/(0ab1b(((bb2+ba(/a0)2()1ba2)/+aaba0**(c0(+(0+)c*a2)(a(0)b)02c)2()/b+))((0(b02c)*(/)0a2c/ca))(b(0*)()(b-b*11(0*)2a(/c+b)0)1cc+)0202/10*-(2)b(1ca)*b)+22-*c+/(c/(c())(b0)+c-)bcb*b-0+)a(0bc))0211c0(a02+002+)((1)/((2a((0b/c()+(*0c1(/(1)(+(/2c**+2b*(+2+c++-+/)1*--)1(b01,incorrect
a+0+)01-)1)cac0)a((+a2002aaa*)(/2a/2)102)+*)0//*a)c02bb)20/(c+)+1b(c(0(0(*0(*/0*)12)1()b21bc01+)0*(0bacc()-)/(/-)a)(10*1c+2*12(ab)c)0(*00*(121a2a/2-cc0/+1(1a(-(/()-a)22c((/2c(1*(ac01-+bc(*/1a/2c1aa*++*b)1-c)b100+--+-(12++0b21/))1(--/ac1/-1cb*c)2)a20*0a(b1ca2)+/b20/)cb+b1-01)0a/020()2a)-c(aa)cca-)+0/*)+0a2b)+)2b1/2*c-)a)c(1-1-1(0a1(*/)cbbb*0*a(-/2c)/b(a1--ca-a0)*aa+*0)(c0((/0(b21*)12c1)(/(++()220/00bc+)b1b1*120)b-+)c-)/(c2(22b122a0()c+)-*(2c(22b+b122*0))22*c1(b+(+a0**a+)/0(/(011bc12(1*-b(-+a0(0**)*2--ac2abb(121c00)(1a1b)aa2a+10+)(+1**1c+c(1(/(2-(((+ccaa1+b1a1()c*(-2c220c01(c(1cb1aac(01)()c)1)b)a0+c12c1b+210)2)(ac0a)ba)1a/a112c1(c*1b),incorrect
*()()+-0b1b-b+20(1-/c0*+((-+a/(-0a*1/a)2+1((()c1ac11-c+2*cb-a0/2c)b/c(cb)2*c)+(/)2///0-bb-/2b)(b++b-))1(+-2+0aa020+10b1ac+cb0aa-((12211bb2(2()2bab-1acab()-b-***-)0)/)a)*2)/02c,correct
b/2)a/(1-)(0)0*1)**)(*)*(c2--+b()0/-00aa(2a0/c)-(c(10)a-++1*1ba-(2*1)/*-)+-a21a*b)/b/(-+a)(/c)b1(c1++c2(210+11a1a2*-b-2+1b-(1)02a0aab1bbcba-0a-+b(1/((c*+*c2*c(**+/+a)/)-a(c+c1,incorrect
